,X.1,X,Month,Day,Year,Time,Location,Operator,Flight..,Route,Type,Registration,cn.In,Aboard,Fatalities,Ground,Summary,CrashStatus
9959,4725,4726,10,7,2000,13:05,Florida,United Airlines,,,Douglas DC-3C (C47A-DL),N81PF,201,6,3,0,NA,N
9960,4726,4727,11,9,2000,12:22,Spain,United Airlines,,Canaina - Ciudad Bolivar - Por La Mar,Beech King Air 200 Catpass,HK-3932X,AT-469,3,10,0,NA,N
9961,4727,4728,11,15,2000,6:04,Utah,United Airlines,224,"Broomfield, CO - Stillwater, OK",Sud Aviation SE-210 Caravelle 10R,N318DH,35-445,10,2,0,NA,N
9962,4728,4729,11,20,2000,17:29,Alaska,United Airlines,,El Yopal - Mitu,Swearingen SA.227AT Merlin IVC,I-MOCO,N24A-73,2,6,0,NA,N
9963,4729,4730,11,25,2001,21:35,Venezuela,United Airlines,,Chicago - Beaver Island,Learjet 35A,PZ-TBP,SH3723,6,1,0,NA,N
9964,4730,4731,11,14,2001,18:15,Colorado,United Airlines,,"Nurnberg - Rome, Italy",GAF Nomad N24A,G-BNMT,,5,21,0,NA,N
9965,4731,4732,1,23,2001,17:37,Colombia,United Airlines,,Paramaribo - Jakobkondre,Shorts 360-100,PT-OET,25321/2113,21,3,0,NA,N
9966,4732,4733,1,25,2001,16:50,Minnesota,United Airlines,,Edinburgh - Belfast,Beech BE-55,HS-TDC,3684/3420,174,16,1,NA,N
9967,4733,4734,1,27,2001,19:20,Germany,United Airlines,670,,Boeing B-737-4D7,93-1336,86A-738,17,19,0,NA,N
9968,4734,4735,1,31,2001,15:40,Suriname,United Airlines,,Bangkok - Chiang Mai.,Short 360,RA-85619,UC-142,19,3,0,NA,N
9969,4735,4736,1,8,2001,,Scotland,United Airlines,114,"Fort Walton Beach, Fl - Oceana Naval Air Station, VA",Tupolev 154M,S9-CAE,254,3,18,0,NA,N
9970,4736,4737,2,8,2001,17:30,Brazil,United Airlines,,"Istanbul, Turky - Moscow, Russia",Beechcraft 1900C,F-OGES,10609,18,1,0,NA,N
9971,4737,4738,2,10,2001,,Thailand,United Airlines,,Luanda - Lubango,de Havilland Canada DHC-6 Twin Otter,PK-MFL,303,1,14,0,NA,N
9972,4738,4739,2,27,2001,14:48,Georgia,United Airlines,,St. Maarten - St. Barthélémy,Fokker F-27 Friendship 500F,N303GA,501-0150,30,16,0,NA,N
9973,4739,4740,2,2,2001,9:55,Saudi Arabia,United Airlines,1501,Training,Grummand Gulfstream III,N405PC,,16,10,0,NA,N
9974,4740,4741,3,3,2001,,Angola,United Airlines,,Los Angeles - Aspen,Cessna 501 Citation I/SP,,96168,10,34,0,NA,N
9975,4741,4742,3,3,2001,10:00,French West Indies,United Airlines,-,"Green Bay - Ft. Myers, Fl",Antonov AN-24,VN-8415,208B-0580,34,5,0,NA,N
9976,4742,4743,3,15,2001,16:30,Indonesia,United Airlines,,Adar Yeil - Khartoum,Mil Mi-18 Helicopter,LV-WSC,C-006,5,30,0,NA,N
9977,4743,4744,3,17,2001,18:25,Colorado,United Airlines,,Vinh - Dong Hoi - Hue,Cessna  208B Grand Caravan,,10412,30,7,0,NA,N
9978,4744,4745,3,24,2001,19:01,Wisconsin,United Airlines,,San Fernando - El Calafate,CASA CN-235M-10,TC-76,9740856,7,1,0,NA,N
9979,4745,4746,3,26,2001,16:30,Sudan,United Airlines,,Diyarbakir - Ankara,Fokker F-27 Friendship 400M,EP-TQP,347002,19,145,0,NA,N
9980,4746,4747,3,29,2001,,Vietnam,United Airlines,,Mendoza - Parana,Yakovlev YAK-40,RA-12135,233,145,8,0,NA,N
9981,4747,4748,3,2,2001,15:30,Argentina,United Airlines,,Tehran - Gorgan,Antonov 12MGA,PK-VTP,86A-735,12,13,0,NA,N
9982,4748,4749,4,4,2001,5:15,Turkey,United Airlines,,Rzhevsk - Morsansk,Transall C-160NG,RA-85845,760341,13,10,0,NA,N
9983,4749,4750,4,7,2001,13:15,Argentina,United Airlines,,Jayapura - Wamena,Tupolev TU-154M,HL9240,AJE 001-10,10,6,0,NA,N
9984,4750,4751,4,28,2001,12:21,Iran,United Airlines,,Yekaterinburg - Irkutsk - Vladivostok,Sikorsky S-76B helicopter,YV-117CP,43451530,6,3,0,NA,N
9985,4751,4752,4,16,2001,7:45,Russia,United Airlines,352,Jinhae - Ockpo,Antonov AN-28 PZL-MieleM-28 Sky Truck,RA-76588,32-7840168,3,6,0,NA,N
9986,4752,4753,5,17,2001,16:35,Indonesia,United Airlines,,Puerto Cabello - Caracas,Ilyushin IL-76,N39586,63,7,4,0,NA,N
9987,4753,4754,5,17,2001,14:30,Russia,United Airlines,,Moscow - Norilsk,Piper PA-32-300,D-CBNA,2477,11,0,0,NA,N
9988,4754,4755,5,22,2001,2:08,South Korea,United Airlines,,"Shagway, AK - Return",Dassault Falcon 20C,N169PA,1AJ005-22,304,2,0,NA,N
9989,4755,4756,5,15,2001,11:40,Venezuela,United Airlines,,"Reykjavík, Iceland - Narsarsua, Greenland",Aerospatiale AS350 Eurocopter  helicoper,3C-LLA,271,2,9,0,NA,N
9990,4756,4757,6,4,2001,12:05,Russia,United Airlines,,Grand Canyon NP - Las Vegas,Antonov 28,C-GITS,25-053,9,4,0,NA,N
9991,4757,4758,7,5,2001,8:53,Alaska,United Airlines,,Kama - Kapmene,Airbus A-330-243,N153TW,402B1014,47,44,125,NA,N
9992,4758,4759,7,12,2001,16:00,Iceland,United Airlines,,Toronto - Lisbon,Learjet 25,N8097W,C033,44,64,2750,NA,N
9993,4759,4760,7,14,2001,4:43,Arizona,United Airlines,236,"Ithaca, NY - Jackson, MI",Cessna 402B,EC-FBC,28142/718,64,92,2750,NA,N
9994,4760,4761,7,30,2001,14:35,DemocratiRepubliCongo,United Airlines,,Abaco - Miami,CASA  CN-235-200,N591UA,24602/365,92,65,0,NA,N
9995,4761,4762,7,5,2001,,Azores,United Airlines,-,Melilla - Málaga,Boeing B-757-222,N644AA,22332/169,65,19,0,NA,N
9996,4762,4763,8,10,2001,18:46,New York,United Airlines,8261,Newark - San Francisco,Boeing B-757-223,N334AA,21873/41,19,1,0,NA,N
9997,4763,4764,8,23,2001,5:42,Bahamas,United Airlines,93,Washington D.C. - Los Angeles,Boeing 767-223ER,N612UA,892401,82,9,0,NA,N
9998,4764,4765,8,24,2001,18:45,Spain,United Airlines,77,Boston - Los Angeles,Boeing B-767-222,XA-ACM,11443,13,3,0,NA,N
9999,4765,4766,8,24,2001,10:15,Pennsylvania,United Airlines,11,Boston - Los Angeles,LET 410UVP,PT-MRN,861705,3,78,4,NA,N
10000,4766,4767,8,25,2001,10:03,Virginia.,United Airlines,175,Chichen Itza - Cozumel,Fokker 100,TG-CPE,17268521,78,114,0,NA,N
10001,4767,4768,8,29,2001,9:45,New York,United Airlines,-,Recife  - Sao Paulo,LET 410UVP-E,N733SW,90A-866,114,3,0,NA,N
10002,4768,4769,8,11,2001,8:47,New York,United Airlines,9755,"Guatemala City - San Pedro Sula, Honduras",Cessna 172N,RA-85693,53009/ 525A-0036,7,10,0,NA,N
10003,4769,4770,9,11,2001,9:03,Mexico,United Airlines,870,"Decatur Island, WAAnacortez, WA",Tupolev Tu-154M,SE-DMA / D-IEVX,810,10,10,0,NA,N
10004,4770,4771,9,11,2001,16:25,Brazil,United Airlines,,"Tel Aviv -  Novosibirsk, Russia",MD-87 / Cessna 525A Citation II,C-GPUO,20800088,10,2,0,NA,N
10005,4771,4772,9,11,2001,,Guatemala,United Airlines,1812,Milan - Copenhagen / Milan - Paris,de Havilland DHC-2 Mk 1 Beaver,N9530F,AT-043,3,3,0,NA,N
10006,4772,4773,9,12,2001,7:30,Washington,United Airlines,686 / -,Iyachisakus Lake - Mollet Lake,Cessna 208 Caravan,EC-GDV,TC-250,6,3,5,NA,N
10007,4773,4774,9,15,2001,13:38,Russia,United Airlines,,Dillingham - King Salmon,Swearingen SA-226AT Merlin IV,C-GYPA,,5,260,0,NA,N
10008,4774,4775,9,18,2001,13:44,Italy,United Airlines,350,"Barcelona - Oran, Algeria",Swearingen SA.226TC Metro I,PT-EVF,45108,260,27,0,NA,N
10009,4775,4776,9,3,2001,8:10,Canada,United Airlines,101,Gods Narrows - Shamattawa,EMB 810C Seneca,N400EH,420,27,2,0,NA,N
10010,4776,4777,10,4,2001,17:50,Alaska,United Airlines,,Humiata - Altamira,Bell 206L,N14053,182005301,2,2,0,NA,N
10011,4777,4778,10,8,2001,9:26,Spain,United Airlines,,"Fire Island, AK - Anchorage, AK",Airbus A-300-605R,RA-75840,25-088,17,24,0,NA,N
10012,4778,4779,10,8,2001,10:42,Canada,United Airlines,,"New York City - Santo Domingo, Dominican Rep.",Ilyushin 18V,N5UJ,1AJ003-03,33,1,0,NA,N
10013,4779,4780,10,10,2001,23:35,Brazil,United Airlines,587,Khatanga - Moscow,Learjet 25B,ES-NOV,E-3291,13,3,0,NA,N
10014,4780,4781,10,10,2001,18:00,Alaska,United Airlines,-,"Pittsburgh, PA - Baca Raton, Fl",Antonov AN-28,HB-IXM,22063/432,8,18,0,NA,N
10015,4781,4782,10,11,2001,15:43,New York,United Airlines,,Tallinn - Kardla,BAE Avro RJ100,9G-MKI,208B0788,18,2,0,NA,N
10016,4782,4783,10,13,2001,9:16,Russia,United Airlines,,Berlin - Zurich,Boeing 747-246F,HP-1405APP,1023411375,2,2,0,NA,N
10017,4783,4784,10,18,2001,21:19,Pennsylvania,United Airlines,3597,Luxembourg - Port Harcourt,Cessna 208B Grand Caravan,RA-76839,208B-0689,2,6,0,NA,N
10018,4784,4785,10,12,2001,13:05,Estonia,United Airlines,,San Jose - Quepos,Ilyushin IL- 76TD,N499BA,24-247,6,16,0,NA,N
10019,4785,4786,11,19,2001,18:35,Switzerland,United Airlines,1624,Moscow - Bratsk - Anadyr,Cessna 208B Grand Caravan,N997TD,730208,16,2,0,NA,N
10020,4786,4787,11,22,2001,22:07,Nigeria,United Airlines,-,Little Rock - Bessemer,Learjet 24D,5X-CNF,861618,2,8,0,NA,N
10021,4787,4788,11,23,2001,1:56,Costa Rica,United Airlines,,Harlingen - El Paso,Let 410A,HK-4175X,560-0077,9,5,0,NA,N
10022,4788,4789,11,24,2001,11:48,Russia,United Airlines,36,Bunia - Beni,Let 410UVP-E,HB-VLV,2167,5,5,0,NA,N
10023,4789,4790,11,27,2001,12:54,Alabama,United Airlines,,Medellin - Quibdo,Cessna 560 Citation V,D-IAAI,31-7952127,5,7,0,NA,N
10024,4790,4791,11,28,2001,1:43,Texas,United Airlines,,,Britten Norman BN-2B Trislander,N3525Y,5414,7,3,0,NA,N
10025,4791,4792,11,1,2001,18:21,DemocratiRepubliCongo,United Airlines,,Bremerhaven - Wangerooge,Piper PA-31-250,N90AG,4702,3,5,0,NA,N
10026,4792,4793,12,1,2001,,Colombia,United Airlines,,,Canadair CL-604,160021,120-024,17,1,0,NA,N
10027,4793,4794,12,10,2001,10:21,Switzerland,United Airlines,-,"Birmingham, England - Bangor, MA",Lockheed Hercules KC-130R,EC-GTJ,752,62,26,0,NA,N
10028,4794,4795,12,14,2001,22'08,Germany,United Airlines,,Jacobabad - Shamsi,Embraer EMB-120 Brasilia,XC-FIT,24403/1706,26,6,0,NA,N
10029,4795,4796,12,16,2001,10:20,Florida,United Airlines,,Madrid - Bilbao,de Havilland DHC-6 Twin Otter 300,PK-GWA,511,6,5,0,NA,N
10030,4796,4797,12,20,2001,18:02,England,United Airlines,1278,Mexico City - Chilpancingo,Boeing B-737-3Q8,HC-AYM,20700204,40,92,0,NA,N
10031,4797,4798,12,26,2002,12:07,Pakistan,United Airlines,,Ampenan - Yogyakarta - Jakarta,Fairchild FH-227E,ZK-SEV,A12244,92,2,0,NA,N
10032,4798,4799,12,1,2002,,Spain,United Airlines,421,Quito - Lago Agrio,Cessna 207 Skywagon,T-304,19692/498,2,117,0,NA,N
10033,4799,4800,1,4,2002,7:28,Mexico,United Airlines,,Te Anau  - Milford Sound,Antonov AN-12,HC-BLF,35-543,117,1,0,NA,N
10034,4800,4801,1,9,2002,8:45,Indonesia,United Airlines,-,,Boeing B-727-134,84-0097,91A-871,10,17,0,NA,N
10035,4801,4802,1,14,2002,16:29,Ecuador,United Airlines,-,Quito -  Tulcán - Cali,Learjet C-21A,EP-MBS,4342610,20,10,0,NA,N
10036,4802,4803,1,15,2002,11:00,New Zealand,United Airlines,120,Training,Tupolev TU-154,ER-ADL,ZR726001,10,3,0,NA,N
10037,4803,4804,1,16,2002,c: 9:40,Angola,United Airlines,,Tehran - Khorramabed,Antonov 12BP,07RED,M-3719,3,17,0,NA,N
10038,4804,4805,1,17,2002,,Colombia,United Airlines,956,,Antonov AN-26,92-0471,1G137-53,17,1,0,NA,N
10039,4805,4806,1,19,2002,11:00,South Dakota,United Airlines,,Sanofov - Lakhta,MH-47 Chinook helicopter,LY-AVD,,1,4,0,NA,N
10040,4806,4807,1,27,2002,17:15,Iran,United Airlines,-,Basilan - Mactan Island,Antonov 2TP,CU-T1020,208B-0049,4,4,0,NA,N
10041,4807,4808,1,28,2002,7:50,Liberia,United Airlines,-,"Budapest, Hungary - Tunis, Tunisia",Antonov AN-2,N228PA,912537,4,2,0,NA,N
10042,4808,4809,1,2,2002,6:08,Russia,United Airlines,2801,Cienfuegos -- Cayo Coco,Cessna 208B Caravan I Super Cargomaster,J2-KBC,3152,2,128,0,NA,N
10043,4809,4810,2,12,2002,20:44,Philippines,United Airlines,,Minneapolis - Detroit,Let 410UVP-E,VH-UJB,AC-620,166,6,0,NA,N
10044,4810,4811,2,15,2002,2:30,Italy,United Airlines,,"Mogadishu, Somalia - Djibouti",Shrike Commander 500S,EC-GKR,23308/127,6,3,0,NA,N
10045,4811,4812,2,21,2002,13:40,Cuba,United Airlines,,Cairns - Hicks Island,Swearingen SA.227AC Metro III,B-2552,U2060610,8,6,0,NA,N
10046,4812,4813,2,22,2002,16:30,Wisconsin,United Airlines,,Madrid - Palma de Mallorca,Boeing B-767-200ER,VH-XGR,2508,6,8,75,NA,N
10047,4813,4814,2,9,2002,2:00,Republiof Djibouti,United Airlines,306,Beijing - Busan,Cessna U206A,HK-4171X,T20603622,20,74,0,NA,N
10048,4814,4815,3,14,2002,8:02,Australia,United Airlines,129,Mornington Island - Normanton,Antonov AN-32A,N7344N,,77,14,0,NA,N
10049,4815,4816,3,15,2002,7:25,Spain,United Airlines,,Medellín - Popayán,Cessna 206G,,266,62,112,0,NA,N
10050,4816,4817,3,17,2002,4:07,South Korea,United Airlines,,,Mi-8 helicopter,5N-ESF,25307/2135,112,5,0,NA,N
10051,4817,4818,3,1,2002,11:23,Australia,United Airlines,-,,BAC One-Eleven 525FT,SU-GBI,49522/17023,5,225,0,NA,N
10052,4818,4819,4,12,2002,9:30,Colombia,United Airlines,,Abuja - Jos - Kano - Lagos,Boeing B-737-566,B-2138,851402,225,6,0,NA,N
10053,4819,4820,4,15,2002,9:15,Honduras,United Airlines,4226,Cairo - Tunis,McDonnell Douglas MD-82,9Q-CEX,21843/386,6,3,0,NA,N
10054,4820,4821,4,18,2002,13:00,Russia,United Airlines,843,Beijing - Dalian,LET 410UVP,B-18255,458,3,20,0,NA,N
10055,4821,4822,4,19,2002,6:15,Nigeria,United Airlines,6136,Port Harcourt - Calabar,Boeing B-747-209B,PK-YPZ,1782,25,5,0,NA,N
10056,4822,4823,4,24,2002,13:30,Tunisia,United Airlines,,Taipei - Hong Kong,de Havilland Canada DHC-6 Twin Otter 300,ZS-OJU,,5,1,0,NA,N
10057,4823,4824,4,28,2002,15:17,China,United Airlines,611,Nabire - Enaotali,Hawker Siddeley HS-748-372,,,8,3,0,NA,N
10058,4824,4825,4,4,2002,21:32,Nigeria,United Airlines,,Bloemfontein - George,Mi-17,PT-EPH,31-7305093,10,71,2,NA,N
10059,4825,4826,5,7,2002,19:30,Taiwan,United Airlines,,Luanda - demobilization camp,Embraer 721C Sertanejo,C-GPOW,5041,71,2,0,NA,N
10060,4826,4827,5,7,2002,15:29,Indonesia,United Airlines,,,PA- 31-350 Chieftain,84-0475,1006 / 24635/258,2,25,0,NA,N
10061,4827,4828,5,21,2002,,South Africa,United Airlines,,Winnipeg Manitoba,Lockheed MC-130H Hercules,RA85816/A9C-DHL,310I0145,27,4,0,NA,N
10062,4828,4829,5,25,2002,6:45,Angola,United Airlines,,,Tupolev TU-154M / Boeing B-757-23APF,N8145M,19335,4,10,0,NA,N
10063,4829,4830,5,25,2002,,Brazil,United Airlines,,Moscow-Munich-Barcelona / Bahrain/Brussels,Cessna 310,9XR-IS,903,10,11,0,NA,N
10064,4830,4831,5,1,2002,,Manitoba,United Airlines,2927 / 611,,Boeing B-707-123B,N3129F,860,11,4,85,NA,N
10065,4831,4832,6,2,2002,9:20,Afghanistan,United Airlines,-,"N'Djamena, Chad - Brazzaville, Congo",de Havilland DHC-2,PK-TAR,760100,4,0,0,NA,N
10066,4832,4833,6,4,2002,21:24,Germany,United Airlines,,"Lake Hood, AK - Iliamna, AK",Britten-Norman BN-2A Islander,G-BJVX,828,2,14,0,NA,N
10067,4833,4834,6,11,2002,23:36,California,United Airlines,,Tarakan - Krayan,Sikorsky S-76A,9N-AGF,,16,10,0,NA,N
10068,4834,4835,6,12,2002,12:30,Central African Republic,United Airlines,,Gas platform Clipper - drilling rig Golbal Sante Fe Monach,de Havilland Canada DHC-6 Twin Otter 300,42,51483203027,10,5,0,NA,N
10069,4835,4836,6,1,2002,11:15,Alaska,United Airlines,-,Jumla - Surkhet,Sukhoi Su-27,RA-86060,5265,5,121,0,NA,N
10070,4836,4837,7,4,2002,11:45,Indonesia,United Airlines,,,Iluyshin Il-86,90-0161,70802,147,18,0,NA,N
10071,4837,4838,7,4,2002,,England,United Airlines,,Moscow - St. Petersburgh,Lockheed MC-130H Hercules,CR-873,,18,16,0,NA,N
10072,4838,4839,7,12,2002,19:45,Nepal,United Airlines,,Roosevelt Roads NS - Borinquen NGB,Yunshuji Y-8D,89RED,726,16,1,0,NA,N
10073,4839,4840,7,16,2002,14:22,Ukraine,United Airlines,-,,Mil Mi-26,9N-AFR,1A-J008-19,5,23,0,NA,N
10074,4840,4841,7,16,2002,12:45,Russia,United Airlines,,,de Havilland Canada DHC-6-300 Twin Otter,RA-28932,25-073,31,3,0,NA,N
10075,4841,4842,7,17,2002,15:25,Puerto Rico,United Airlines,,Jomsom - Pokhara,Antonov AN-28,N45CP,120043,3,2,0,NA,N
10076,4842,4843,7,27,2002,22:00,Sri Lanka,United Airlines,,Khabarovsk - Ayan,Learjet 25C,PT-WRQ,650-0221,2,6,0,NA,N
10077,4843,4844,7,28,2002,12:35,Chechnya,United Airlines,,"Marco, Fl - Lexington, KY",Embraer 120ER Brasilia,B-7023,34-8233048,6,2,0,NA,N
10078,4844,4845,7,7,2002,,Nepal,United Airlines,,Cruzeiro do Sul - Tarauaca - Rio Branco,Cessna 650 Citation VI,C-FRKZ,CU20606136,2,3,5,NA,N
10079,4845,4846,8,15,2002,9:41,Russia,United Airlines,,Survey,PA-34-220T Seneca III,OB-1226,26,4,12,0,NA,N
10080,4846,4847,8,19,2002,11:58,Kentucky,United Airlines,,"Edmond, Alberta - High Prarie, Alberta",Cessna U206G,PT-MTS,279,12,1,0,NA,N
10081,4847,4848,8,22,2002,13:08,Brazil,United Airlines,,,ATR 42-300,C-FLGA,IL38002/IL38004,5,1,0,NA,N
10082,4848,4849,8,29,2002,18:30,China,United Airlines,,Guarulhos - Londrina,de Havilland Canada DHC-3 Otter,IN302 / IN304,60-242,1,8,0,NA,N
10083,4849,4850,8,30,2002,,Canada,United Airlines,,Lake de l'Avion - Agunish River,Ilyushin IL-38 / Ilyushin IL-38,N5027Q,208B-0775,8,20,0,NA,N
10084,4850,4851,8,30,2002,9:00,Peru,United Airlines,,Military exercises,Learjet 60,N76U,B-245,22,7,0,NA,N
10085,4851,4852,8,2,2002,13:41,Brazil,United Airlines,,,Cessna 208B Cargomaster I,N41BE,20221,10,2,0,NA,N
10086,4852,4853,9,4,2002,,Canada,United Airlines,,Mobile - Mongomery,Beechcraft King Air A100,LX-LGB,697,2,19,0,NA,N
10087,4853,4854,9,13,2002,11:35,India,United Airlines,282,St. Paul - Eveleth,Fokker 50,PK-VIZ,384,34,1,0,NA,N
10088,4854,4855,9,14,2002,,Brazil,United Airlines,-,"Berlin, Germany - Luxembourg",Britten-Norman BN-2A-21,N61RS,10571,20,3,0,NA,N
10089,4855,4856,9,28,2002,9:10,Alabama,United Airlines,9642/2420,Tarakan - Long Bawan,IAI 1124A Westwind,RP-C6888,871812,3,8,0,NA,N
10090,4856,4857,9,1,2002,19:45,Minnesota,United Airlines,,"Las Vegas, NV - Taos, NM",Fokker F27 Friendship 100,5Y-ONT,1990,8,17,0,NA,N
10091,4857,4858,10,7,2002,10:22,Luxembourg,United Airlines,,Manila - Laoag,Let 410UVP-E20,N127YV,140,22,1,0,NA,N
10092,4858,4859,10,23,2002,10:10,Indonesia,United Airlines,585,Ol Kiombo - Mombasa,Beechcraft 1900C,P2-CBB,,1,2,0,NA,N
10093,4859,4860,10,25,2002,10:27,New Mexico,United Airlines,-,"Wichita, KS - Mena, AR",Britten-Norman BN-2A-26 Islander, / ,208B-0143,2,44,0,NA,N
10094,4860,4861,10,6,2002,14:58,Philippines,United Airlines,,Gohu - Madang,UH-60 Black Hawk / UH-60 Black Hawk,N277PM,322,44,1,0,NA,N
10095,4861,4862,11,7,2002,6:09,Kenya,United Airlines,,,Cessna 208B Caravan I Super Cargomaster,B-22708,204,1,3,0,NA,N
10096,4862,4863,11,8,2002,14:15,Arkansas,United Airlines,,Decatur - Rockford,Aérospatiale/Aeritalia ATR-72-202,UR-14003,208B-0392,16,1,0,NA,N
10097,4863,4864,11,11,2002,11:41,Papua New Guinea,United Airlines,1627,Taipei - Macau,Antonov AN-140,N1122Y,174,16,75,0,NA,N
10098,4864,4865,11,28,2002,,Iraq,United Airlines,,"Kharkiv, Ukraine - Trabzon, Turkey - Isfanan, Iran",Cessna 208B Caravan I,FAB-2292,810636,80,21,0,NA,N
10099,4865,4866,11,9,2002,18:30,Illinois,United Airlines,2137,Elizabeth City - Manteo,Embraer-110 C-95B Bandeirante,9XR-RB,E-3241,21,46,0,NA,N
10100,4866,4867,12,13,2003,22:51,Taiwan,United Airlines,,Sao Paulo - Porto Alegre,Let 410UVP,TC-THG,UE-233,46,7,0,NA,N
10101,4867,4868,12,15,2002,1:52,Iran,United Airlines,,Moroni Hahaya - Anjouan,BAe Avro RJ-100,N233YV,11100,7,3,0,NA,N
10102,4868,4869,11,17,2002,19:30,North Carolina,United Airlines,,Istanbul - Ankara - Diyarbakir,Beech BE-1900D,OB-1396,89901508,13,6,0,NA,N
10103,4869,4870,12,21,2002,1:00,Brazil,United Airlines,634,"Charlotte, NC - Greer, SC",Fokker 28 Fellowship 1000,ER-AFT,158,6,8,0,NA,N
10104,4870,4871,12,23,2002,11:20,Comoros Islands,United Airlines,5481,Chiclayo - Chachapoyas,Antonov 24B,5Y-EMJ,53465941,8,2,0,NA,N
10105,4871,4872,12,25,2002,15:00,Turkey,United Airlines,222,Brazzaville - Douala,Grumman G-159 Gulfstream I,RDPL-34141,9346405,3,3,0,NA,N
10106,4872,4873,12,26,2002,20:28,North Carolina,United Airlines,,Busia - Nairobi,Ilyushin II-76TD,UR-LIP,1AJ006-04,7,275,0,NA,N
10107,4873,4874,12,27,2003,8:53,Peru,United Airlines,,Macau - Baucau,Antonov 12BP,ES-NOY,421-0051,275,17,0,NA,N
10108,4874,4875,12,8,2003,8:43,Gabon,United Airlines,,Agadir - Algiers,Antonov AN-28,N421TJ,63471155,17,11,0,NA,N
10109,4875,4876,1,8,2003,,Kenya,United Airlines,,Tallinn - Helsinki,Cessna 421,15-22,10254,25,102,0,NA,N
10110,4876,4877,1,9,2003,16:45,East Timor,United Airlines,827,"Griffith-Merrill, IN - Somerset, KY",Ilyushin Il-76MD,10254,831109,103,4,0,NA,N
10111,4877,4878,1,17,2003,15:21,Morocco,United Airlines,,Zahedan - Kerman,Fokker F-27 Friendship 200,FLARF-01032,22700/885,16,3,0,NA,N
10112,4878,4879,1,24,2003,,Estonia,United Airlines,,Islamabad - Kohat,Let L-410UVP,7T-VEZ,261,3,129,0,NA,N
10113,4879,4880,1,31,2003,19:42,Kentucky,United Airlines,-,Skydiving,Boeing B-737-2T4,PK-WAY,E-348,200,75,0,NA,N
10114,4880,4881,1,7,2003,20:02,Iran,United Airlines,-,Tamanrasset - Algiers,de Havilland Canada DHC-6 Twin Otter,N1636W,63467003,75,4,0,NA,N
10115,4881,4882,2,10,2003,17:30,Pakistan,United Airlines,6289,Mulia - Wamena,Beech A36,UR-UCB,2042181195,4,2,0,NA,N
10116,4882,4883,2,16,2003,8:52,Russia,United Airlines,,"Aurora, IL - Morris, MN",Illyushin 76,UR-42352,18502037,2,5,0,NA,N
10117,4883,4884,2,19,2003,14:25,Algeria,United Airlines,-,Kinshasa - Lubumbashi,Yakovlev 42D,N70176,45-093,5,8,0,NA,N
10118,4884,4885,2,20,2003,15:45,Indonesia,United Airlines,,"Kabul, Afghanistan - Trabzon, Turkey - Zaragoza, Spain",Cessna 185,I-ERJC,,10,4,0,NA,N
10119,4885,4886,2,1,2003,12:30,Iowa,United Airlines,4230,,Gates Learjet 45,PT-EPH,31-7405203,4,4,0,NA,N
10120,4886,4887,3,6,2003,15:49,Congo,United Airlines,,Milan - Genoa - Farnborough,EMB 721C Sertanejo,ZK-NCA,,4,1,0,NA,N
10121,4887,4888,3,27,2003,,Turkey,United Airlines,,Oiapoque - Macapa,Piper PA-31-350 Navajo Chieftain,PT-EHH,570137D,24,7,0,NA,N
10122,4888,4889,3,28,2003,4:45,Alaska,United Airlines,,Palmerston North - Christchurch,Embraer 820C Navajo,N4493M,7377,7,3,0,NA,N
10123,4889,4890,3,8,2003,13:30,Italy,United Airlines,-,,McDonnell Douglas 369D,F-GRJS,,3,4,11,NA,N
10124,4890,4891,5,26,2003,15:26,Brazil,United Airlines,,Sightseeing,Canadair CRJ-100ER,,18052039,4,4,0,NA,N
10125,4891,4892,5,28,2003,,New Zealand,United Airlines,,Nantes - Brest,Lockheed C-130 Hercules,N91303,208B-0549,4,4,0,NA,N
10126,4892,4893,5,1,2003,19:15,Brazil,United Airlines,5672,,Cessna 180H,V5-CAS,4926,4,5,0,NA,N
10127,4893,4894,6,4,2003,,Hawaii,United Airlines,,"Hallo Bay, AK - Homer, AK",Cessna 208B Grand Caravan,7T-WHQ,,5,116,0,NA,N
10128,4894,4895,6,6,2003,9:35,France,United Airlines,,,Lockheed C-130H Hercules,PT-LFX,,117,2,0,NA,N
10129,4895,4896,6,11,2003,23:55,Iran,United Airlines,,Training,Mitsubishi MU 2B 35,PT-YVM,21169/429,10,4,0,NA,N
10130,4896,4897,6,15,2003,13:00,Alaska,United Airlines,,,Sikorsky  S 76 A,ST-AFK,402C0413,10,14,0,NA,N
10131,4897,4898,6,22,2003,15:50,Namibia,United Airlines,,,Boeing 737-2J8C,N314AB,902505,14,5,0,NA,N
10132,4898,4899,6,25,2003,19:30,Algeria,United Airlines,,Port Sudan - Khartoum,Cessna 402C,YV-1060CP,TC-349,5,2,0,NA,N
10133,4899,4900,6,25,2003,10:50,Brazil,United Airlines,139,"Ft. Lauderdale, FL - Treasure Cay",Let 410UVP-E,ZS-OYI,1695,2,1,0,NA,N
10134,4900,4901,6,26,2003,19:57,Brazil,United Airlines,,La Carlota - San Cristobal,Swearingen SA-226T Metro II,N37741,35A-509,16,20,0,NA,N
10135,4901,4902,6,30,2003,11:30,Sudan,United Airlines,,Nairobi - Samburu National Park,Bell 206B,N135PT,208B-0713,20,21,0,NA,N
